node_1,node_2,score
DB00381,ENTREZ:779,0.00683
DB00381,ENTREZ:6331,0.00681
DB00381,ENTREZ:774,0.00681
DB00381,ENTREZ:778,0.00673
DB00381,ENTREZ:6328,0.00662
DB00381,ENTREZ:6334,0.00662
DB00381,ENTREZ:773,0.00661
DB00381,ENTREZ:6336,0.00652
DB00381,ENTREZ:11280,0.00649
DB00381,ENTREZ:29600,0.00648
DB00381,ENTREZ:179758,0.00646
DB00381,ENTREZ:8913,0.00645
DB00381,ENTREZ:117144,0.00634
DB00381,ENTREZ:7105926,0.00629
DB00381,ENTREZ:259232,0.00617
DB00381,ENTREZ:150,0.00587
DB00381,ENTREZ:152,0.00578
DB00381,ENTREZ:5243,0.00569
DB00381,ENTREZ:179095,0.00543
DB00381,DB06712,0.00473
DB00381,DB00661,0.00408
DB00381,DB01115,0.00289
DB00381,DB00270,0.00284
DB00381,DB01023,0.00237
DB00381,DB01054,0.0023
DB00381,DB00401,0.00211
DB00381,DB00996,0.00208
DB00381,DB04855,0.00188
DB00381,DB00393,0.00184
DB00381,DB00477,0.00181
DB00381,DB00653,0.0018
DB00381,DB00622,0.00176
DB00381,DB01151,0.00175
DB00381,DB01202,0.00167
DB00381,DB01593,0.00146
DB00381,DB01378,0.00135
DB00381,DB00898,0.00125
DB00381,ENTREZ:40788343,0.0012
DB00381,ENTREZ:801,0.0012
DB00381,DB00568,0.0012
DB00381,ENTREZ:5566,0.00118
DB00381,ENTREZ:805,0.00112
DB00381,ENTREZ:179780,0.00109
DB01083,DB01083,0.16483
DB01083,ENTREZ:1049053,0.02781
DB01083,ENTREZ:5406,0.01846
DB01083,ENTREZ:5407,0.01838
DB01083,ENTREZ:2166,0.01823
DB01083,ENTREZ:158584,0.01804
DB01083,ENTREZ:55278,0.01799
DB01083,ENTREZ:747,0.01797
DB01083,ENTREZ:7941,0.01785
DB01083,DB01034,0.0116
DB01083,DB01378,0.00272
DB01083,DB01593,0.0027
DB01083,ENTREZ:11343,0.00239
DB01083,ENTREZ:222236,0.0021
DB01083,ENTREZ:31,0.00203
DB01083,ENTREZ:32,0.002
DB01083,ENTREZ:790,0.00198
DB01083,ENTREZ:2618,0.00194
DB01083,ENTREZ:7155,0.00194
DB01083,ENTREZ:8833,0.00184
DB01083,ENTREZ:5859,0.00158
DB01083,ENTREZ:79731,0.00155
DB01083,ENTREZ:4677,0.00154
DB01083,ENTREZ:124454,0.00153
DB01083,ENTREZ:55157,0.00151
DB01083,ENTREZ:1615,0.0015
DB01083,ENTREZ:5188,0.0015
DB01083,ENTREZ:383,0.00149
DB01083,ENTREZ:55191,0.00149
DB01083,ENTREZ:79814,0.00147
DB01083,ENTREZ:384,0.00146
DB01083,ENTREZ:351,0.00144
DB01083,ENTREZ:4343,0.00144
DB01083,ENTREZ:10482,0.00143
DB01083,ENTREZ:56954,0.00142
DB01083,ENTREZ:57571,0.00141
DB01083,ENTREZ:286753,0.00112
DB01083,ENTREZ:4118,0.0011
DB01083,ENTREZ:7348,0.00109
DB01083,ENTREZ:503497,0.00109
DB01083,ENTREZ:7851,0.00108
DB01083,ENTREZ:112616,0.00108
DB01083,ENTREZ:55283,0.00108
DB01083,ENTREZ:219854,0.00107
DB01083,ENTREZ:148066,0.00107
DB01083,ENTREZ:203547,0.00105
DB01083,ENTREZ:4023,0.00104
DB01083,ENTREZ:3990,0.00102
DB01083,ENTREZ:8513,0.001
DB01083,ENTREZ:1056,0.00098
DB00206,DB00206,0.15159
DB00206,ENTREZ:292335,0.01268
DB00206,ENTREZ:3350,0.01197
DB00206,ENTREZ:1813,0.01187
DB00206,ENTREZ:4988,0.01175
DB00206,ENTREZ:1814,0.01165
DB00206,ENTREZ:6570,0.01161
DB00206,ENTREZ:6572,0.01158
DB00206,ENTREZ:6571,0.01155
DB00206,ENTREZ:3356,0.01152
DB00206,ENTREZ:1812,0.01141
DB00206,ENTREZ:5243,0.01127
DB00206,ENTREZ:8647,0.01116
DB00206,DB01577,0.00155
DB00206,ENTREZ:433201,0.00134
DB00206,DB00502,0.0013
DB00206,DB00988,0.00128
DB00206,DB00368,0.00122
DB00206,ENTREZ:351,0.00121
DB00206,DB04844,0.00119
DB00206,ENTREZ:1902,0.0011
DB00206,DB01593,0.00106
DB00206,ENTREZ:2782,0.00104
DB00206,ENTREZ:56923,0.00103
DB00206,ENTREZ:23566,0.00102
DB00206,ENTREZ:9170,0.00102
DB00206,ENTREZ:84539,0.00101
DB00206,ENTREZ:2847,0.00101
DB00206,ENTREZ:2792,0.00101
DB00206,ENTREZ:10316,0.00101
DB00206,ENTREZ:51764,0.00101
DB00206,ENTREZ:623,0.001
DB00206,DB01378,0.001
DB00206,ENTREZ:2788,0.001
DB00206,DB00182,0.00098
DB00206,ENTREZ:7852,0.00092
DB00206,ENTREZ:185,0.00092
DB00206,ENTREZ:150,0.0009
DB00206,ENTREZ:187,0.0009
DB00206,ENTREZ:3363,0.0009
DB00206,ENTREZ:1234,0.0009
DB00206,ENTREZ:3351,0.0009
DB00206,ENTREZ:134,0.00089
DB00206,DB01576,0.00089
DB00206,ENTREZ:11255,0.00089
DB00206,ENTREZ:151,0.00089
DB00206,ENTREZ:4985,0.00089
DB00206,ENTREZ:5733,0.00088
DB00206,ENTREZ:3352,0.00088
DB00206,ENTREZ:186,0.00088
DB00950,DB00950,0.15109
DB00950,ENTREZ:510296,0.04809
DB00950,ENTREZ:3269,0.04553
DB00950,ENTREZ:3757,0.04487
DB00950,DB00363,0.00212
DB00950,DB00334,0.0021
DB00950,DB00321,0.00207
DB00950,ENTREZ:1131,0.00203
DB00950,DB00458,0.00202
DB00950,DB01238,0.00197
DB00950,ENTREZ:1128,0.00197
DB00950,DB00477,0.00193
DB00950,DB01151,0.00192
DB00950,ENTREZ:1133,0.00189
DB00950,DB00370,0.00178
DB00950,DB00408,0.00177
DB00950,DB00734,0.00176
DB00950,DB01224,0.00172
DB00950,DB00215,0.00172
DB00950,DB00543,0.00172
DB00950,DB06148,0.00172
DB00950,DB01267,0.00171
DB00950,ENTREZ:1129,0.00169
DB00950,ENTREZ:1132,0.00169
DB00950,DB00540,0.00166
DB00950,ENTREZ:34451,0.00156
DB00950,DB00934,0.00149
DB00950,DB00420,0.00149
DB00950,DB01069,0.00149
DB00950,DB00434,0.00145
DB00950,DB00656,0.00141
DB00950,DB04946,0.00141
DB00950,ENTREZ:3357,0.00135
DB00950,ENTREZ:3356,0.00134
DB00950,ENTREZ:3358,0.00128
DB00950,DB00920,0.00126
DB00950,DB01173,0.00125
DB00950,ENTREZ:2782,0.00124
DB00950,ENTREZ:2792,0.00122
DB00950,ENTREZ:2788,0.00121
DB00950,ENTREZ:51764,0.0012
DB00950,ENTREZ:351,0.00118
DB00950,DB01114,0.00118
DB00950,DB06691,0.00118
DB00950,DB01075,0.00116
DB00950,ENTREZ:1902,0.00116
DB00950,DB01624,0.00115
DB00950,DB00455,0.00113
DB00950,ENTREZ:84539,0.00112
DB00950,ENTREZ:56923,0.00111
DB00887,DB00887,0.22935
DB00887,DB00761,0.06767
DB00887,ENTREZ:1373425,0.06111
DB00887,ENTREZ:903682,0.05707
DB00887,ENTREZ:1399212,0.05308
DB00887,ENTREZ:12003227,0.05308
DB00887,ENTREZ:180332,0.04098
DB00887,DB01325,0.0238
DB00887,DB01016,0.01666
DB00887,DB01050,0.01218
DB00887,ENTREZ:179780,0.00973
DB00887,ENTREZ:29600,0.00931
DB00887,DB00774,0.00782
DB00887,DB01021,0.00772
DB00887,DB00232,0.00703
DB00887,DB00695,0.0068
DB00887,DB00310,0.00644
DB00887,DB00903,0.00621
DB00887,ENTREZ:1172161,0.00596
DB00887,ENTREZ:179791,0.00502
DB00887,DB00999,0.00255
DB00887,DB00909,0.0025
DB00887,DB01119,0.0024
DB00887,DB00819,0.00228
DB00887,ENTREZ:219942,0.00225
DB00887,DB00562,0.00225
DB00887,ENTREZ:766,0.0022
DB00887,ENTREZ:760,0.00219
DB00887,DB00436,0.00218
DB00887,ENTREZ:1088445,0.00214
DB00887,ENTREZ:759,0.00214
DB00887,ENTREZ:537439,0.00208
DB00887,DB00880,0.00195
DB00887,DB00703,0.00192
DB00887,DB01144,0.00192
DB00887,DB00273,0.00191
DB00887,DB01194,0.00191
DB00887,ENTREZ:771,0.00191
DB00887,ENTREZ:3873243,0.0019
DB00887,ENTREZ:768,0.00189
DB00887,ENTREZ:762,0.00188
DB00887,DB00869,0.00185
DB00887,ENTREZ:763,0.00184
DB00887,ENTREZ:11238,0.00184
DB00887,ENTREZ:377677,0.00184
DB00887,ENTREZ:1559,0.00173
DB00887,ENTREZ:2984693,0.00168
DB00887,ENTREZ:8647,0.00165
DB00887,ENTREZ:755646,0.00164
DB00887,ENTREZ:1055026,0.00156
DB00713,DB00713,0.17966
DB00713,ENTREZ:984233,0.06979
DB00713,ENTREZ:153767,0.06504
DB00713,ENTREZ:15457529,0.06332
DB00713,ENTREZ:18145626,0.0458
DB00713,ENTREZ:773588,0.04548
DB00713,ENTREZ:999213,0.03588
DB00713,DB00493,0.0307
DB00713,DB00415,0.02417
DB00713,DB00456,0.02007
DB00713,DB01053,0.0162
DB00713,DB01331,0.0145
DB00713,DB01212,0.01381
DB00713,DB01603,0.01367
DB00713,DB00417,0.01305
DB00713,DB00485,0.01194
DB00713,DB08795,0.01184
DB00713,DB00607,0.01184
DB00713,DB01140,0.01184
DB00713,DB00739,0.01184
DB00713,DB00567,0.01184
DB00713,DB01147,0.01082
DB00713,ENTREZ:42468,0.00986
DB00713,ENTREZ:581194,0.00986
DB00713,DB01066,0.00937
DB00713,DB01000,0.00937
DB00713,ENTREZ:4378059,0.00935
DB00713,DB00319,0.00796
DB00713,ENTREZ:42314,0.00756
DB00713,ENTREZ:41216,0.00713
DB00713,ENTREZ:46611,0.0067
DB00713,ENTREZ:145267,0.00664
DB00713,DB00438,0.00619
DB00713,DB00948,0.00615
DB00713,ENTREZ:3831566,0.00584
DB00713,ENTREZ:7707622,0.00584
DB00713,DB01032,0.00522
DB00713,DB01050,0.00502
DB00713,ENTREZ:790944,0.00484
DB00713,DB03793,0.00478
DB00713,ENTREZ:208959,0.00472
DB00713,DB01329,0.00429
DB00713,ENTREZ:41218,0.00402
DB00713,DB00303,0.00356
DB00713,DB01598,0.00316
DB00713,ENTREZ:14973165,0.00315
DB00713,DB04570,0.00301
DB00713,ENTREZ:28590,0.00293
DB00713,DB01332,0.00292
DB00713,DB01328,0.00269
DB00177,DB00177,0.151
DB00177,ENTREZ:1902,0.00294
DB00177,ENTREZ:56923,0.00287
DB00177,ENTREZ:9170,0.00286
DB00177,ENTREZ:23566,0.00286
DB00177,ENTREZ:10316,0.00285
DB00177,ENTREZ:2847,0.00285
DB00177,ENTREZ:84539,0.00285
DB00177,ENTREZ:623,0.00284
DB00177,ENTREZ:186,0.00259
DB00177,ENTREZ:7852,0.00258
DB00177,ENTREZ:4988,0.00258
DB00177,ENTREZ:1234,0.00257
DB00177,ENTREZ:3350,0.00256
DB00177,ENTREZ:1232,0.00254
DB00177,ENTREZ:1230,0.00252
DB00177,ENTREZ:150,0.00252
DB00177,ENTREZ:185,0.00252
DB00177,ENTREZ:1813,0.00252
DB00177,ENTREZ:729230,0.00251
DB00177,ENTREZ:3352,0.00251
DB00177,ENTREZ:4985,0.00251
DB00177,ENTREZ:3351,0.0025
DB00177,ENTREZ:134,0.0025
DB00177,ENTREZ:5733,0.0025
DB00177,ENTREZ:1814,0.0025
DB00177,ENTREZ:1233,0.0025
DB00177,ENTREZ:10803,0.0025
DB00177,ENTREZ:10663,0.0025
DB00177,ENTREZ:4986,0.00249
DB00177,ENTREZ:151,0.00249
DB00177,ENTREZ:187,0.00249
DB00177,ENTREZ:152,0.00249
DB00177,ENTREZ:339403,0.00248
DB00177,ENTREZ:4886,0.00247
DB00177,ENTREZ:4887,0.00247
DB00177,ENTREZ:2587,0.00247
DB00177,ENTREZ:51289,0.00247
DB00177,ENTREZ:11255,0.00247
DB00177,ENTREZ:59340,0.00246
DB00177,ENTREZ:6755,0.00246
DB00177,ENTREZ:6752,0.00246
DB00177,ENTREZ:3361,0.00246
DB00177,ENTREZ:3358,0.00246
DB00177,ENTREZ:3355,0.00246
DB00177,ENTREZ:2831,0.00246
DB00177,ENTREZ:8811,0.00246
DB00177,ENTREZ:3354,0.00246
DB00177,ENTREZ:2832,0.00246
DB00177,ENTREZ:8484,0.00245
DB00854,DB00854,0.15514
DB00854,ENTREZ:452073,0.07001
DB00854,ENTREZ:532060,0.06768
DB00854,ENTREZ:27545517,0.06544
DB00854,DB00514,0.00611
DB00854,DB00321,0.00602
DB00854,DB00704,0.00567
DB00854,DB01221,0.00555
DB00854,DB00295,0.00554
DB00854,DB01183,0.00553
DB00854,DB00497,0.00553
DB00854,DB00813,0.00553
DB00854,DB00708,0.00552
DB00854,DB00836,0.00546
DB00854,DB00193,0.00536
DB00854,DB06204,0.00526
DB00854,DB06738,0.00524
DB00854,DB00844,0.00517
DB00854,DB00611,0.00517
DB00854,DB00327,0.00517
DB00854,ENTREZ:4988,0.00516
DB00854,DB00318,0.00515
DB00854,DB00921,0.00514
DB00854,DB01452,0.00514
DB00854,DB00647,0.00514
DB00854,DB09272,0.00514
DB00854,DB11691,0.00514
DB00854,DB09396,0.00514
DB00854,DB06274,0.00514
DB00854,DB00899,0.00514
DB00854,DB00333,0.00407
DB00854,ENTREZ:4986,0.00393
DB00854,DB01192,0.0038
DB00854,DB00454,0.0037
DB00854,DB00652,0.00346
DB00854,DB00956,0.00344
DB00854,DB01081,0.00344
DB00854,DB01209,0.00331
DB00854,DB06800,0.00331
DB00854,ENTREZ:4985,0.0032
DB00854,ENTREZ:189258,0.00284
DB00854,DB06148,0.00249
DB00854,DB00370,0.00241
DB00854,ENTREZ:36433,0.00232
DB00854,DB00802,0.00197
DB00854,DB01227,0.00182
DB00854,DB00396,0.00179
DB00854,DB00904,0.00174
DB00854,ENTREZ:20372905,0.00167
DB00854,ENTREZ:1783387,0.00149
DB00708,DB00708,0.15135
DB00708,ENTREZ:1902,0.00248
DB00708,ENTREZ:9170,0.00241
DB00708,ENTREZ:56923,0.00241
DB00708,ENTREZ:23566,0.00241
DB00708,ENTREZ:10316,0.0024
DB00708,ENTREZ:2847,0.0024
DB00708,ENTREZ:84539,0.0024
DB00708,ENTREZ:623,0.00239
DB00708,ENTREZ:4988,0.00213
DB00708,ENTREZ:186,0.00213
DB00708,ENTREZ:7852,0.0021
DB00708,ENTREZ:1234,0.00209
DB00708,ENTREZ:185,0.00206
DB00708,ENTREZ:4985,0.00206
DB00708,ENTREZ:1232,0.00206
DB00708,ENTREZ:3350,0.00205
DB00708,ENTREZ:4986,0.00205
DB00708,ENTREZ:1230,0.00204
DB00708,ENTREZ:1813,0.00203
DB00708,ENTREZ:729230,0.00203
DB00708,ENTREZ:134,0.00203
DB00708,ENTREZ:150,0.00203
DB00708,ENTREZ:5733,0.00202
DB00708,ENTREZ:3352,0.00202
DB00708,ENTREZ:339403,0.00202
DB00708,ENTREZ:10803,0.00202
DB00708,ENTREZ:1233,0.00202
DB00708,ENTREZ:10663,0.00202
DB00708,ENTREZ:3351,0.00201
DB00708,ENTREZ:1814,0.00201
DB00708,ENTREZ:187,0.00201
DB00708,ENTREZ:152,0.002
DB00708,ENTREZ:4886,0.002
DB00708,ENTREZ:151,0.002
DB00708,ENTREZ:4887,0.002
DB00708,ENTREZ:51289,0.002
DB00708,ENTREZ:3361,0.00199
DB00708,ENTREZ:2587,0.00199
DB00708,ENTREZ:6755,0.00199
DB00708,ENTREZ:3355,0.00199
DB00708,ENTREZ:6752,0.00199
DB00708,ENTREZ:11255,0.00199
DB00708,ENTREZ:2831,0.00199
DB00708,ENTREZ:59340,0.00199
DB00708,ENTREZ:8811,0.00199
DB00708,ENTREZ:6753,0.00198
DB00708,ENTREZ:2832,0.00198
DB00708,ENTREZ:6751,0.00198
DB00708,ENTREZ:3354,0.00198
DB00936,DB00936,0.15753
DB00936,ENTREZ:291988,0.02001
DB00936,ENTREZ:387018,0.01988
DB00936,ENTREZ:760,0.01267
DB00936,ENTREZ:771,0.01264
DB00936,ENTREZ:759,0.01248
DB00936,ENTREZ:762,0.01245
DB00936,ENTREZ:765,0.01233
DB00936,ENTREZ:316,0.01197
DB00936,ENTREZ:7498,0.01179
DB00936,ENTREZ:181549,0.01148
DB00936,ENTREZ:2235,0.01144
DB00936,ENTREZ:84514,0.01135
DB00936,DB00945,0.00615
DB00936,DB01593,0.00282
DB00936,DB00482,0.00202
DB00936,DB00909,0.00198
DB00936,DB01378,0.00181
DB00936,DB00819,0.00177
DB00936,ENTREZ:5743,0.00177
DB00936,DB00703,0.00168
DB00936,DB01144,0.00168
DB00936,DB01194,0.00168
DB00936,DB00273,0.00168
DB00936,ENTREZ:5742,0.00167
DB00936,DB00869,0.00163
DB00936,DB00391,0.0016
DB00936,DB00619,0.00153
DB00936,DB00841,0.00153
DB00936,DB00808,0.00149
DB00936,DB00310,0.00149
DB00936,DB04868,0.00149
DB00936,DB00695,0.00148
DB00936,DB06218,0.00146
DB00936,DB06795,0.00146
DB00936,DB00259,0.00144
DB00936,ENTREZ:187193,0.00136
DB00936,ENTREZ:768,0.00128
DB00936,DB01021,0.00124
DB00936,ENTREZ:766,0.00122
DB00936,ENTREZ:763,0.00114
DB00936,ENTREZ:11238,0.00111
DB00936,DB00795,0.00111
DB00936,ENTREZ:377677,0.00111
DB00936,ENTREZ:1591,0.00106
DB00936,ENTREZ:761,0.00104
DB00936,ENTREZ:179780,0.00104
DB00936,DB00328,0.00102
DB00936,DB00586,0.00097
DB00936,DB00244,0.00096
DB01105,DB01105,0.15218
DB01105,ENTREZ:189258,0.02746
DB01105,ENTREZ:553260,0.02705
DB01105,ENTREZ:36433,0.02681
DB01105,ENTREZ:6531,0.02372
DB01105,ENTREZ:6530,0.02351
DB01105,ENTREZ:6532,0.02304
DB01105,DB06148,0.00301
DB01105,DB00543,0.00297
DB01105,DB00458,0.00297
DB01105,DB00370,0.00296
DB01105,DB00988,0.00289
DB01105,DB01149,0.00285
DB01105,DB00285,0.00276
DB01105,DB00182,0.00263
DB01105,DB00907,0.0026
DB01105,DB00454,0.0026
DB01105,DB01175,0.00248
DB01105,DB00422,0.00243
DB01105,DB00321,0.00236
DB01105,DB00540,0.00228
DB01105,DB01151,0.00225
DB01105,DB00408,0.00225
DB01105,DB01577,0.00223
DB01105,DB01242,0.0022
DB01105,DB00191,0.0021
DB01105,DB00726,0.00209
DB01105,DB06700,0.00207
DB01105,DB01156,0.00198
DB01105,DB00715,0.00188
DB01105,DB00344,0.00185
DB01105,DB01363,0.00184
DB01105,ENTREZ:433201,0.00178
DB01105,DB00852,0.00177
DB01105,ENTREZ:3356,0.00176
DB01105,ENTREZ:3350,0.00175
DB01105,DB00656,0.00169
DB01105,DB00289,0.00168
DB01105,DB00215,0.00168
DB01105,DB01114,0.00167
DB01105,DB00472,0.00165
DB01105,DB06701,0.00163
DB01105,DB00476,0.00163
DB01105,DB00934,0.00148
DB01105,ENTREZ:1813,0.00146
DB01105,ENTREZ:510296,0.00146
DB01105,DB00363,0.00145
DB01105,ENTREZ:3363,0.00144
DB01105,ENTREZ:3358,0.00139
DB01105,DB00514,0.00135
DB01037,DB01037,0.16337
DB01037,ENTREZ:398415,0.09503
DB01037,ENTREZ:187353,0.09367
DB01037,DB00909,0.01553
DB01037,DB00780,0.01487
DB01037,DB01577,0.01408
DB01037,DB01363,0.0139
DB01037,DB00191,0.01367
DB01037,DB00752,0.01337
DB01037,DB01247,0.01337
DB01037,DB01626,0.01337
DB01037,DB00805,0.00742
DB01037,DB01171,0.00726
DB01037,DB00721,0.0069
DB01037,DB00182,0.00688
DB01037,DB01367,0.00677
DB01037,DB01132,0.00631
DB01037,ENTREZ:553260,0.00487
DB01037,ENTREZ:36433,0.00467
DB01037,ENTREZ:189258,0.00412
DB01037,ENTREZ:179367,0.00385
DB01037,ENTREZ:4129,0.00373
DB01037,ENTREZ:6531,0.00329
DB01037,ENTREZ:4128,0.00328
DB01037,ENTREZ:6530,0.00232
DB01037,ENTREZ:178194,0.00169
DB01037,ENTREZ:292335,0.00167
DB01037,ENTREZ:178200,0.00163
DB01037,ENTREZ:29371,0.00158
DB01037,ENTREZ:178196,0.00155
DB01037,ENTREZ:181432,0.00152
DB01037,ENTREZ:178896,0.00151
DB01037,DB00142,0.0014
DB01037,ENTREZ:178198,0.00139
DB01037,ENTREZ:34451,0.00129
DB01037,ENTREZ:1565,0.00123
DB01037,ENTREZ:36431,0.00122
DB01037,ENTREZ:20372905,0.0012
DB01037,ENTREZ:4838145,0.00119
DB01037,ENTREZ:1458110,0.00118
DB01037,ENTREZ:681914,0.00117
DB01037,ENTREZ:1576,0.00116
DB01037,ENTREZ:1557,0.00111
DB01037,ENTREZ:602705,0.0011
DB01037,ENTREZ:338028,0.00107
DB01037,ENTREZ:11230445,0.00106
DB01037,ENTREZ:177975,0.00104
DB01037,ENTREZ:30397,0.00102
DB01037,ENTREZ:8639,0.00101
DB01037,ENTREZ:1558,0.00098
DB01104,DB01104,0.15327
DB01104,ENTREZ:553260,0.07558
DB01104,ENTREZ:36433,0.07493
DB01104,ENTREZ:189258,0.01044
DB01104,DB06148,0.00452
DB01104,DB00543,0.0045
DB01104,DB00370,0.00449
DB01104,DB00458,0.00445
DB01104,DB00988,0.00437
DB01104,DB01149,0.00429
DB01104,DB01577,0.00424
DB01104,DB00408,0.00423
DB01104,DB00182,0.00417
DB01104,DB00285,0.00415
DB01104,DB00907,0.00407
DB01104,DB00454,0.00403
DB01104,DB01175,0.00389
DB01104,DB01363,0.00382
DB01104,DB00422,0.00381
DB01104,DB00726,0.00373
DB01104,DB00852,0.00372
DB01104,DB00191,0.00366
DB01104,DB00289,0.00352
DB01104,DB01114,0.00349
DB01104,DB01105,0.00348
DB01104,DB06701,0.00343
DB01104,DB00476,0.00343
DB01104,ENTREZ:6531,0.00301
DB01104,ENTREZ:6530,0.00278
DB01104,ENTREZ:433201,0.00275
DB01104,ENTREZ:510296,0.00267
DB01104,DB00321,0.00266
DB01104,DB00540,0.00252
DB01104,DB01156,0.00251
DB01104,DB01151,0.00248
DB01104,DB01242,0.00239
DB01104,DB00721,0.00235
DB01104,DB01576,0.00234
DB01104,ENTREZ:34451,0.00223
DB01104,DB06700,0.00222
DB01104,DB00656,0.00219
DB01104,DB00215,0.00218
DB01104,DB01161,0.00216
DB01104,DB00472,0.00213
DB01104,DB00937,0.00209
DB01104,DB00830,0.00209
DB01104,DB00865,0.00206
DB01104,ENTREZ:6532,0.00204
DB01104,ENTREZ:178196,0.00204
DB01104,DB00715,0.00203
DB01133,ENTREZ:291868,0.227
DB01133,DB01133,0.2141
DB01133,DB00630,0.08578
DB01133,DB01077,0.08292
DB01133,ENTREZ:1109792,0.04471
DB01133,ENTREZ:2224,0.01126
DB01133,ENTREZ:9453,0.01087
DB01133,ENTREZ:57107,0.01075
DB01133,ENTREZ:23590,0.01056
DB01133,ENTREZ:182399,0.01032
DB01133,ENTREZ:23623,0.01027
DB01133,DB00399,0.00288
DB01133,DB00884,0.00286
DB01133,DB00710,0.00228
DB01133,ENTREZ:2222,0.00134
DB01133,ENTREZ:137682,0.00128
DB01133,DB01378,0.00127
DB01133,ENTREZ:31,0.00091
DB01133,ENTREZ:27235,0.00091
DB01133,ENTREZ:32,0.0009
DB01133,DB04272,0.00084
DB01133,ENTREZ:3422,0.0008
DB01133,DB01093,0.0008
DB01133,ENTREZ:91734,0.00078
DB01133,ENTREZ:2342,0.00078
DB01133,ENTREZ:4522,0.00077
DB01133,ENTREZ:25902,0.00077
DB01133,ENTREZ:116150,0.00073
DB01133,ENTREZ:29914,0.00073
DB01133,ENTREZ:51179,0.00073
DB01133,ENTREZ:54363,0.00072
DB01133,ENTREZ:1352,0.00065
DB01133,ENTREZ:351,0.00062
DB01133,ENTREZ:57017,0.00059
DB01133,ENTREZ:84274,0.00057
DB01133,DB01593,0.00055
DB01133,ENTREZ:51004,0.00055
DB01133,ENTREZ:1994,0.00054
DB01133,ENTREZ:56997,0.00054
DB01133,ENTREZ:10229,0.00054
DB01133,ENTREZ:79934,0.00053
DB01133,ENTREZ:100529261,0.00052
DB01133,ENTREZ:51117,0.00051
DB01133,ENTREZ:51805,0.00051
DB01133,ENTREZ:47,0.00049
DB01133,ENTREZ:28976,0.00049
DB01133,ENTREZ:6389,0.00048
DB01133,ENTREZ:3156,0.00048
DB01133,ENTREZ:2110,0.00045
DB01133,ENTREZ:4914,0.00044
DB01138,DB01138,0.19096
DB01138,ENTREZ:3511138,0.09353
DB01138,ENTREZ:1835659,0.09088
DB01138,DB06176,0.04716
DB01138,ENTREZ:1667394,0.01179
DB01138,ENTREZ:1277084,0.01076
DB01138,ENTREZ:4754911,0.01032
DB01138,DB02546,0.00842
DB01138,DB01169,0.00344
DB01138,DB01593,0.00343
DB01138,ENTREZ:31234,0.00339
DB01138,DB01248,0.00321
DB01138,DB01229,0.00321
DB01138,DB02709,0.00316
DB01138,DB01045,0.00305
DB01138,DB00255,0.00274
DB01138,DB00783,0.00274
DB01138,DB01708,0.00271
DB01138,DB00163,0.0027
DB01138,DB00396,0.00266
DB01138,DB00675,0.0026
DB01138,DB00252,0.00256
DB01138,DB00312,0.00255
DB01138,DB00421,0.00247
DB01138,DB00849,0.00246
DB01138,DB00682,0.00246
DB01138,DB01026,0.00239
DB01138,DB01110,0.00239
DB01138,DB13179,0.00239
DB01138,DB01174,0.00238
DB01138,DB06777,0.00237
DB01138,DB01220,0.00236
DB01138,DB00257,0.00233
DB01138,DB01039,0.0023
DB01138,DB04930,0.00229
DB01138,DB01393,0.00229
DB01138,DB01234,0.00228
DB01138,DB00564,0.00227
DB01138,DB00977,0.00226
DB01138,DB00834,0.00224
DB01138,DB00499,0.00223
DB01138,DB08864,0.00221
DB01138,DB01127,0.0022
DB01138,DB00239,0.00218
DB01138,ENTREZ:178628,0.00218
DB01138,DB01115,0.00216
DB01138,DB00754,0.00216
DB01138,DB01068,0.00214
DB01138,DB00503,0.00212
DB01138,DB00530,0.0021
DB01336,DB01336,0.15511
DB01336,ENTREZ:177990,0.08477
DB01336,ENTREZ:1458110,0.07933
DB01336,ENTREZ:32324,0.01301
DB01336,ENTREZ:34451,0.01122
DB01336,DB00411,0.00575
DB01336,ENTREZ:61970253,0.00565
DB01336,DB00483,0.00555
DB01336,DB01226,0.00547
DB01336,DB00898,0.00541
DB01336,DB00674,0.0054
DB01336,DB01338,0.0053
DB01336,DB01337,0.0053
DB01336,DB00728,0.00523
DB01336,DB00184,0.00519
DB01336,DB01135,0.00511
DB01336,ENTREZ:177975,0.00493
DB01336,DB00514,0.00493
DB01336,ENTREZ:177988,0.00493
DB01336,DB00721,0.00453
DB01336,DB00657,0.00448
DB01336,DB01245,0.00441
DB01336,DB01199,0.00437
DB01336,DB00810,0.00413
DB01336,ENTREZ:681914,0.0034
DB01336,ENTREZ:755648,0.00265
DB01336,DB00363,0.00262
DB01336,DB00334,0.00261
DB01336,DB01224,0.00256
DB01336,ENTREZ:1129,0.00247
DB01336,ENTREZ:1131,0.00245
DB01336,ENTREZ:1128,0.00243
DB01336,ENTREZ:496607,0.00242
DB01336,DB00408,0.00242
DB01336,DB00321,0.00239
DB01336,ENTREZ:1132,0.00238
DB01336,DB01238,0.00237
DB01336,ENTREZ:1133,0.00234
DB01336,DB00458,0.00232
DB01336,DB03128,0.00232
DB01336,ENTREZ:1311630,0.0023
DB01336,ENTREZ:3269,0.0023
DB01336,ENTREZ:32017,0.00227
DB01336,DB00540,0.00224
DB01336,DB01151,0.00218
DB01336,DB00572,0.00213
DB01336,DB00420,0.00209
DB01336,DB00934,0.00208
